drug_name,conc,ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
bepridil,0,2497,0.6438,NA,NA,NA,NA,3329,1.145,1936,1.189,NA,NA,129.1,0.971
bepridil,0,2459,0.6604,NA,NA,NA,NA,3162,1.22,1753,1.636,NA,NA,123.1,0.9797
bepridil,0,3216,0.5556,NA,NA,NA,NA,2841,1.182,1990,1.509,NA,NA,148.8,0.9458
bepridil,0,3100,0.6474,NA,NA,NA,NA,2966,1.041,2041,1.279,NA,NA,133.1,1.386
bepridil,0,3343,0.5756,NA,NA,NA,NA,3472,1.437,1710,1.665,NA,NA,141.8,0.7702
bepridil,0,2437,0.5913,NA,NA,NA,NA,3234,0.8573,1730,1.356,NA,NA,142.8,0.8254
bepridil,0,2753,0.6024,NA,NA,NA,NA,2998,1.243,1862,1.485,NA,NA,160.8,1.387
bepridil,0,7661,0.6571,NA,NA,NA,NA,2472,1.514,1844,1.493,NA,NA,72.29,0.7507
bepridil,0,3435,0.4885,NA,NA,NA,NA,3714,0.8007,1702,1.481,NA,NA,157,1.267
bepridil,0,3514,0.6514,NA,NA,NA,NA,2689,1.421,1743,1.541,NA,NA,135.2,0.8596
bepridil,0,3386,0.6593,NA,NA,NA,NA,2708,1.077,2005,1.323,NA,NA,127.6,0.9574
bepridil,0,3116,0.5692,NA,NA,NA,NA,2856,1.136,2065,1.264,NA,NA,180.7,0.7464
bepridil,0,2853,0.8435,NA,NA,NA,NA,3153,1.336,1558,1.182,NA,NA,113.7,1.006
bepridil,0,3580,0.5928,NA,NA,NA,NA,2809,1.012,1806,1.405,NA,NA,147,0.7929
bepridil,0,3536,0.7915,NA,NA,NA,NA,2887,1.092,1680,1.38,NA,NA,108.8,1.348
bepridil,0,3439,0.5714,NA,NA,NA,NA,2942,1.514,1978,1.303,NA,NA,135,1.428
bepridil,0,2313,0.8322,NA,NA,NA,NA,2661,1.518,1850,1.281,NA,NA,159.5,1.2
bepridil,0,2270,0.8179,NA,NA,NA,NA,2674,1.846,1720,1.285,NA,NA,158.8,0.6043
bepridil,0,2182,0.8014,NA,NA,NA,NA,3265,1.379,1827,1.301,NA,NA,90.75,0.6131
bepridil,0,3092,0.6793,NA,NA,NA,NA,3407,0.9484,1875,1.321,NA,NA,113.4,1.385
bepridil,0,3338,0.6133,NA,NA,NA,NA,3203,1.446,1698,1.275,NA,NA,184.2,0.8038
bepridil,0,2885,0.576,NA,NA,NA,NA,2906,1.451,1662,1.533,NA,NA,194.1,1.005
bepridil,0,2806,0.6821,NA,NA,NA,NA,3129,1.545,1704,1.396,NA,NA,136.2,0.9405
bepridil,0,2164,0.6703,NA,NA,NA,NA,2473,1.14,1938,1.281,NA,NA,230.5,1.298
bepridil,0,2209,0.6904,NA,NA,NA,NA,3025,0.8405,1978,1.247,NA,NA,190.1,1.302
bepridil,0,2356,0.6668,NA,NA,NA,NA,3278,1.016,1849,1.393,NA,NA,122.2,0.7345
bepridil,0,3877,0.5369,NA,NA,NA,NA,2931,1.09,1789,1.683,NA,NA,110.3,1.075
bepridil,0,3530,0.5683,NA,NA,NA,NA,3097,1.117,1828,1.415,NA,NA,95.62,0.8985
bepridil,0,2239,0.8028,NA,NA,NA,NA,3340,1.547,2002,1.423,NA,NA,133.2,1.251
bepridil,0,3424,0.6119,NA,NA,NA,NA,2460,1.164,1863,1.353,NA,NA,192.9,0.7791
bepridil,0,2122,0.8887,NA,NA,NA,NA,2962,1.385,1906,1.287,NA,NA,131.6,0.8373
bepridil,0,2474,0.6582,NA,NA,NA,NA,2975,1.198,1855,1.17,NA,NA,132.2,0.875
bepridil,0,3217,0.5946,NA,NA,NA,NA,3167,1.017,2122,1.666,NA,NA,129.1,0.8855
bepridil,0,3166,0.6601,NA,NA,NA,NA,3057,1.027,1779,1.31,NA,NA,130.8,0.672
bepridil,0,2760,0.904,NA,NA,NA,NA,3019,1.295,1898,1.255,NA,NA,145.2,0.9552
bepridil,0,2870,0.8516,NA,NA,NA,NA,3083,0.9802,1853,1.662,NA,NA,167.8,0.9115
bepridil,0,2953,0.6065,NA,NA,NA,NA,2465,1.364,2012,1.438,NA,NA,169.3,0.9328
bepridil,0,5035,0.519,NA,NA,NA,NA,3184,1.279,2005,1.754,NA,NA,116.8,1.589
bepridil,0,2452,0.716,NA,NA,NA,NA,2914,1.207,1623,1.382,NA,NA,120.7,0.9806
bepridil,0,1979,0.5443,NA,NA,NA,NA,3473,0.9765,1817,1.446,NA,NA,145.9,1.027
bepridil,0,2200,0.711,NA,NA,NA,NA,3209,1.074,1625,1.513,NA,NA,89.58,0.7722
bepridil,0,4848,0.7376,NA,NA,NA,NA,3030,1.089,1752,1.465,NA,NA,217.7,0.8726
bepridil,0,4056,0.6243,NA,NA,NA,NA,3045,1.078,1682,1.608,NA,NA,156.9,0.7502
bepridil,0,3613,0.667,NA,NA,NA,NA,2745,1.338,1695,1.168,NA,NA,135.6,0.8095
bepridil,0,3291,0.6258,NA,NA,NA,NA,2782,1.165,1838,1.177,NA,NA,143.7,1.02
bepridil,0,3721,0.5505,NA,NA,NA,NA,3949,0.9319,1583,1.54,NA,NA,113.5,0.8562
bepridil,0,4292,0.3785,NA,NA,NA,NA,2812,1.239,1879,1.401,NA,NA,124.6,1.339
bepridil,0,2582,0.5832,NA,NA,NA,NA,4425,0.7538,1796,1.321,NA,NA,183.7,0.9804
bepridil,0,2430,0.897,NA,NA,NA,NA,2707,1.273,1901,1.275,NA,NA,156.1,1.073
bepridil,0,2875,0.9476,NA,NA,NA,NA,3038,0.9868,1848,1.302,NA,NA,156.4,0.8697
bepridil,0,2315,0.7276,NA,NA,NA,NA,2580,1.3,1807,1.477,NA,NA,194.4,0.7419
bepridil,0,3235,0.5928,NA,NA,NA,NA,2898,1.232,1759,1.474,NA,NA,174.7,0.9035
bepridil,0,3238,0.6505,NA,NA,NA,NA,3505,1.102,2021,1.488,NA,NA,145.1,0.8149
bepridil,0,2257,0.6855,NA,NA,NA,NA,3105,1.148,1818,1.368,NA,NA,148.5,0.8992
bepridil,0,3067,0.7285,NA,NA,NA,NA,2870,1.105,1701,1.514,NA,NA,114.4,1.039
bepridil,0,2144,0.8648,NA,NA,NA,NA,2887,0.9792,1971,1.393,NA,NA,117,1.238
bepridil,0,1850,0.9458,NA,NA,NA,NA,3342,1.181,1888,2.081,NA,NA,116.2,0.9054
bepridil,0,2478,0.864,NA,NA,NA,NA,2605,1.641,1897,1.671,NA,NA,119.4,0.6231
bepridil,0,4938,0.421,NA,NA,NA,NA,3570,0.9656,1776,1.349,NA,NA,181.2,1.036
bepridil,0,2120,1.179,NA,NA,NA,NA,3060,1.3,1640,1.474,NA,NA,180.8,0.91
bepridil,0,7765,0.3624,NA,NA,NA,NA,3037,1.063,1849,1.423,NA,NA,120.3,0.9169
bepridil,0,5705,0.351,NA,NA,NA,NA,2573,1.21,1741,1.853,NA,NA,169.7,0.8437
bepridil,0,2989,0.6282,NA,NA,NA,NA,2714,1.287,1895,1.383,NA,NA,139.8,0.8279
bepridil,0,2197,0.6593,NA,NA,NA,NA,2589,1.616,1777,1.509,NA,NA,120,1.172
bepridil,0,3523,0.565,NA,NA,NA,NA,3066,1.258,1747,1.374,NA,NA,111.1,1.085
bepridil,0,3578,0.6999,NA,NA,NA,NA,3158,1.093,1686,1.145,NA,NA,167,0.9879
bepridil,0,3420,0.5513,NA,NA,NA,NA,3013,1.063,1727,1.511,NA,NA,135.3,0.8478
bepridil,0,3095,0.5802,NA,NA,NA,NA,2824,1.087,1709,1.429,NA,NA,99.05,0.8228
bepridil,0,3280,0.645,NA,NA,NA,NA,2733,1.174,1922,1.46,NA,NA,179.3,1.574
bepridil,0,4305,0.5545,NA,NA,NA,NA,2719,1.207,2054,1.408,NA,NA,204.8,1.07
bepridil,0,3709,0.6418,NA,NA,NA,NA,2709,1.401,1808,1.384,NA,NA,136.8,0.926
bepridil,0,2411,0.6744,NA,NA,NA,NA,2999,1.075,1983,1.621,NA,NA,163.5,0.8707
bepridil,0,3046,0.7419,NA,NA,NA,NA,3896,1.083,1757,1.14,NA,NA,172.4,0.8391
bepridil,0,3458,0.579,NA,NA,NA,NA,2567,1.079,1740,1.279,NA,NA,155.1,1.708
bepridil,0,2009,0.8656,NA,NA,NA,NA,3575,0.8208,1781,1.603,NA,NA,141.4,0.7896
bepridil,0,2500,0.6387,NA,NA,NA,NA,2889,0.7975,1729,1.508,NA,NA,178.2,1.693
bepridil,0,2383,0.877,NA,NA,NA,NA,2520,0.9885,2008,1.534,NA,NA,167.9,1.169
bepridil,0,2563,0.403,NA,NA,NA,NA,3444,1.009,1783,1.292,NA,NA,101.7,0.9916
bepridil,0,6328,0.4096,NA,NA,NA,NA,2705,1.191,1673,1.858,NA,NA,99.13,0.7907
bepridil,0,2177,0.6815,NA,NA,NA,NA,2785,1.262,1997,1.304,NA,NA,131.6,0.9067
bepridil,0,2340,0.7626,NA,NA,NA,NA,2419,1.174,1670,1.388,NA,NA,207.8,0.8085
bepridil,0,2797,0.6204,NA,NA,NA,NA,2952,1.055,1692,1.218,NA,NA,142.3,1.073
bepridil,0,3169,0.7793,NA,NA,NA,NA,3544,0.9309,1850,1.41,NA,NA,124,0.9549
bepridil,0,2996,0.554,NA,NA,NA,NA,3329,1.22,2029,1.313,NA,NA,152.7,0.8368
bepridil,0,4295,0.5835,NA,NA,NA,NA,3229,1.25,1669,1.251,NA,NA,141.2,0.6936
bepridil,0,2927,0.7088,NA,NA,NA,NA,2890,1.588,2073,1.238,NA,NA,126.5,1.43
bepridil,0,2487,0.7698,NA,NA,NA,NA,3468,1.031,1643,1.454,NA,NA,139.7,0.8547
bepridil,0,2685,0.7045,NA,NA,NA,NA,4783,0.66,1663,1.511,NA,NA,124.3,0.8189
bepridil,0,2278,0.8134,NA,NA,NA,NA,3720,0.9379,1795,1.241,NA,NA,143.5,0.898
bepridil,0,1850,0.7029,NA,NA,NA,NA,2774,0.8117,1789,1.373,NA,NA,136.8,0.9821
bepridil,0,3793,0.4958,NA,NA,NA,NA,2816,1.16,1866,1.259,NA,NA,93.52,1.029
bepridil,0,3876,0.5974,NA,NA,NA,NA,3063,1.016,1665,1.21,NA,NA,158.2,1.456
bepridil,0,3173,0.7338,NA,NA,NA,NA,4082,1.009,1832,1.078,NA,NA,147.3,0.8472
bepridil,0,2426,0.6369,NA,NA,NA,NA,3449,1.106,2001,1.188,NA,NA,171.5,0.9076
bepridil,0,2651,0.62,NA,NA,NA,NA,2933,1.358,1943,1.641,NA,NA,162.6,1.118
bepridil,0,4829,0.4488,NA,NA,NA,NA,3020,1.385,1955,1.494,NA,NA,150,0.8704
bepridil,0,2749,0.8694,NA,NA,NA,NA,3735,0.9956,1910,1.232,NA,NA,154.7,0.8447
bepridil,0,2139,0.6773,NA,NA,NA,NA,2737,1.501,1743,1.69,NA,NA,265.8,0.7689
bepridil,0,4485,0.4455,NA,NA,NA,NA,3455,1.095,1872,1.366,NA,NA,155.4,1.13
bepridil,0,2187,0.7712,NA,NA,NA,NA,4462,0.7849,1824,1.448,NA,NA,120.1,0.7096
bepridil,0,2050,0.7296,NA,NA,NA,NA,2563,1.196,1964,1.673,NA,NA,119.7,0.9535
bepridil,0,3116,0.5958,NA,NA,NA,NA,3025,1.156,1809,1.24,NA,NA,171,1.016
bepridil,0,2457,0.5773,NA,NA,NA,NA,3820,0.9058,1822,1.468,NA,NA,126.5,0.8904
bepridil,0,3362,0.6872,NA,NA,NA,NA,3474,1.085,1499,1.485,NA,NA,132.4,1.048
bepridil,0,2250,0.603,NA,NA,NA,NA,3381,0.9356,1807,1.403,NA,NA,106.6,0.6321
bepridil,0,3841,0.5896,NA,NA,NA,NA,2869,1.049,1759,1.253,NA,NA,142.8,0.7326
bepridil,0,4696,0.5219,NA,NA,NA,NA,3242,1.19,1646,1.261,NA,NA,128.3,0.9216
bepridil,0,2067,0.6656,NA,NA,NA,NA,3511,0.9538,1953,1.138,NA,NA,193.6,0.7405
bepridil,0,5007,0.8381,NA,NA,NA,NA,3201,1.006,1701,1.808,NA,NA,135.6,1.039
bepridil,0,2187,0.6937,NA,NA,NA,NA,3003,0.8854,1923,1.403,NA,NA,145.4,1.246
bepridil,0,2335,0.7112,NA,NA,NA,NA,2764,1.499,1859,1.218,NA,NA,190.5,0.9479
bepridil,0,2163,0.707,NA,NA,NA,NA,2815,1.416,1819,1.378,NA,NA,120.9,1.037
bepridil,0,2530,0.69,NA,NA,NA,NA,3509,0.9341,1567,1.867,NA,NA,172.2,0.8668
bepridil,0,3206,0.6755,NA,NA,NA,NA,3056,1.18,1590,1.964,NA,NA,192.2,1.199
bepridil,0,2535,0.5421,NA,NA,NA,NA,2957,1.246,1712,1.608,NA,NA,114.9,1.361
bepridil,0,2978,0.9223,NA,NA,NA,NA,3660,0.8778,1838,1.294,NA,NA,110.2,0.7573
bepridil,0,2868,0.7856,NA,NA,NA,NA,3721,1.18,1939,1.46,NA,NA,226.2,1.182
bepridil,0,3192,0.6543,NA,NA,NA,NA,3355,1.077,1934,1.574,NA,NA,216.7,1.074
bepridil,0,2867,0.685,NA,NA,NA,NA,3079,1.16,1678,1.472,NA,NA,120.3,0.9352
bepridil,0,3320,0.5369,NA,NA,NA,NA,3390,1.299,1934,1.326,NA,NA,198.7,1.21
bepridil,0,2732,0.6476,NA,NA,NA,NA,3028,0.9379,1855,1.799,NA,NA,233.8,0.928
bepridil,0,2616,0.6486,NA,NA,NA,NA,2821,1.06,2118,1.032,NA,NA,241.5,0.9846
bepridil,0,2718,0.5991,NA,NA,NA,NA,3382,0.9589,1980,1.458,NA,NA,162.8,0.9482
bepridil,0,2615,0.6186,NA,NA,NA,NA,2835,1.235,1696,1.347,NA,NA,176.5,2.365
bepridil,0,1879,0.7081,NA,NA,NA,NA,2329,1.142,1703,1.576,NA,NA,143,1.099
bepridil,0,4087,0.5401,NA,NA,NA,NA,2864,1.153,1727,1.38,NA,NA,104.4,0.6306
bepridil,0,4073,0.5735,NA,NA,NA,NA,2749,1.319,1982,1.264,NA,NA,148.7,0.795
bepridil,0,2575,1.116,NA,NA,NA,NA,2995,1.118,2114,1.109,NA,NA,143.6,0.732
bepridil,0,2648,0.8867,NA,NA,NA,NA,3153,1.47,1848,1.356,NA,NA,139,0.8696
bepridil,0,3483,0.6137,NA,NA,NA,NA,2822,1.394,1983,1.258,NA,NA,157.9,0.916
bepridil,0,2708,0.7214,NA,NA,NA,NA,2970,0.8083,2025,1.362,NA,NA,157.4,1.116
bepridil,0,3829,0.5149,NA,NA,NA,NA,3329,0.9548,1624,1.414,NA,NA,164.9,0.9654
bepridil,0,2202,0.7462,NA,NA,NA,NA,3037,0.9249,1588,1.366,NA,NA,84.72,0.611
bepridil,0,2319,0.7128,NA,NA,NA,NA,2858,1.64,1965,1.82,NA,NA,165,1.458
bepridil,0,2706,0.8865,NA,NA,NA,NA,2597,1.537,1521,1.376,NA,NA,132.8,0.7437
bepridil,0,3735,0.5752,NA,NA,NA,NA,3354,1.745,1920,1.514,NA,NA,210.7,1.642
bepridil,0,2469,0.6427,NA,NA,NA,NA,2773,2.456,1792,1.716,NA,NA,141.3,0.8734
bepridil,0,2253,0.6893,NA,NA,NA,NA,2435,1.929,1890,1.231,NA,NA,158.9,0.8135
bepridil,0,3399,0.6228,NA,NA,NA,NA,3083,1.216,1885,1.489,NA,NA,197.7,1.17
bepridil,0,3264,0.6811,NA,NA,NA,NA,2615,1.354,1991,1.469,NA,NA,216.4,1.197
bepridil,0,2416,0.6595,NA,NA,NA,NA,3418,1.383,1763,2.049,NA,NA,132.7,0.7104
bepridil,0,2741,0.603,NA,NA,NA,NA,3214,1.295,1828,1.211,NA,NA,194.1,0.8081
bepridil,0,2991,0.7088,NA,NA,NA,NA,2584,1.094,1701,1.217,NA,NA,119.6,0.8595
bepridil,0,2167,0.8487,NA,NA,NA,NA,2739,1.262,1651,1.643,NA,NA,87.44,0.7909
bepridil,0,2876,0.7927,NA,NA,NA,NA,2932,1.355,1900,1.637,NA,NA,151.9,0.9507
bepridil,0,3389,0.5648,NA,NA,NA,NA,2734,1.033,1721,1.483,NA,NA,131.9,0.7335
bepridil,0,4972,0.5482,NA,NA,NA,NA,2632,1.137,1668,1.511,NA,NA,97.54,0.9038
bepridil,0,2426,0.668,NA,NA,NA,NA,3073,1.094,1850,1.229,NA,NA,118.7,1.73
bepridil,0,2843,0.892,NA,NA,NA,NA,2915,1.079,1858,1.077,NA,NA,100.8,1.036
bepridil,0,2615,0.7,NA,NA,NA,NA,3364,1.061,1884,1.368,NA,NA,105,1.159
bepridil,0,2556,0.6125,NA,NA,NA,NA,3066,1.175,1652,1.412,NA,NA,144.3,0.9568
bepridil,0,2600,0.6394,NA,NA,NA,NA,2629,1.494,1960,1.599,NA,NA,136.7,0.9172
bepridil,0,3294,0.6266,NA,NA,NA,NA,3409,1.233,1924,1.344,NA,NA,129.5,0.8739
bepridil,0,2653,0.7362,NA,NA,NA,NA,3313,1.447,1980,1.436,NA,NA,139.7,0.8615
bepridil,0,2784,0.7287,NA,NA,NA,NA,2700,1.458,1874,1.161,NA,NA,138.6,0.9169
bepridil,0,2526,0.7453,NA,NA,NA,NA,2925,0.9468,1797,1.612,NA,NA,231.8,1.036
bepridil,0,2863,0.8334,NA,NA,NA,NA,3124,1.639,1887,1.133,NA,NA,237.5,0.7564
bepridil,0,2279,1.181,NA,NA,NA,NA,2721,1.253,2039,1.484,NA,NA,174.7,1.172
bepridil,0,2896,0.9858,NA,NA,NA,NA,3021,0.9804,1790,1.393,NA,NA,221.7,1.164
bepridil,0,2712,0.6718,NA,NA,NA,NA,2892,1.2,1969,1.149,NA,NA,183.6,0.7982
bepridil,0,3396,0.59,NA,NA,NA,NA,2728,1.48,1653,1.773,NA,NA,123.6,0.8302
bepridil,0,4687,0.4676,NA,NA,NA,NA,2858,1.204,1536,1.153,NA,NA,149.8,1.221
bepridil,0,2805,0.7069,NA,NA,NA,NA,2594,1.271,1815,1.564,NA,NA,102.5,0.6823
bepridil,0,3667,0.5845,NA,NA,NA,NA,3049,1.399,2124,1.654,NA,NA,131.9,1.03
bepridil,0,2223,0.7001,NA,NA,NA,NA,3116,0.8484,1630,1.575,NA,NA,137.7,0.8524
bepridil,0,2673,0.7729,NA,NA,NA,NA,3684,0.9224,1883,1.437,NA,NA,201.8,0.9291
bepridil,0,4703,0.4437,NA,NA,NA,NA,3040,1.371,2038,1.273,NA,NA,134.5,0.7883
bepridil,0,2801,0.6709,NA,NA,NA,NA,3291,1.052,1895,1.681,NA,NA,149.9,0.9689
bepridil,0,3455,0.6152,NA,NA,NA,NA,2868,1.111,1801,1.474,NA,NA,133.5,1.04
bepridil,0,3912,0.4607,NA,NA,NA,NA,3455,1.176,1608,1.499,NA,NA,117.1,0.9778
bepridil,0,1904,0.7232,NA,NA,NA,NA,3064,1.288,2012,1.07,NA,NA,128.1,0.9431
bepridil,0,2282,0.8291,NA,NA,NA,NA,3154,1.249,1905,1.365,NA,NA,163.6,1.046
bepridil,0,2381,0.527,NA,NA,NA,NA,2639,1.17,1911,1.352,NA,NA,224,0.9236
bepridil,0,2603,0.5573,NA,NA,NA,NA,3950,1.037,1886,1.38,NA,NA,187.2,0.9847
bepridil,0,2747,0.6437,NA,NA,NA,NA,2447,1.273,1641,1.644,NA,NA,156.2,0.7682
bepridil,0,4149,0.5754,NA,NA,NA,NA,2864,1.559,1866,1.498,NA,NA,141.3,0.914
bepridil,0,3233,0.6195,NA,NA,NA,NA,2839,1.398,1735,1.636,NA,NA,118,0.7695
bepridil,0,2937,0.6801,NA,NA,NA,NA,3437,1.078,1822,1.292,NA,NA,196,0.8289
bepridil,0,2796,0.6849,NA,NA,NA,NA,2621,1.674,1949,1.368,NA,NA,154.6,1.002
bepridil,0,5283,0.4685,NA,NA,NA,NA,3007,1.391,1976,1.523,NA,NA,151,0.836
bepridil,0,2458,0.5984,NA,NA,NA,NA,2497,1.135,1844,1.295,NA,NA,162,0.9257
bepridil,0,2720,0.7261,NA,NA,NA,NA,2912,1.185,1723,1.669,NA,NA,71.05,0.738
bepridil,0,2551,0.6738,NA,NA,NA,NA,3429,1.223,1972,1.091,NA,NA,191.1,1.167
bepridil,0,3818,0.726,NA,NA,NA,NA,3085,1.546,2138,1.047,NA,NA,176.1,1.243
bepridil,0,3369,0.5884,NA,NA,NA,NA,2860,1.315,1811,1.379,NA,NA,118.5,0.9376
bepridil,0,3052,0.6169,NA,NA,NA,NA,2568,1.308,1916,1.38,NA,NA,190.2,1.452
bepridil,0,2690,1.014,NA,NA,NA,NA,3260,1.072,1855,1.281,NA,NA,200.9,0.8146
bepridil,0,2190,0.7628,NA,NA,NA,NA,4045,1.01,1698,1.513,NA,NA,172.8,0.8662
bepridil,0,2683,0.5637,NA,NA,NA,NA,4742,1.01,1778,1.635,NA,NA,124.4,0.7841
bepridil,0,2083,0.6851,NA,NA,NA,NA,2941,1.945,1729,1.414,NA,NA,111.7,0.918
bepridil,0,2263,0.4329,NA,NA,NA,NA,2420,1.584,1744,1.353,NA,NA,111.8,1.118
bepridil,0,1840,0.7637,NA,NA,NA,NA,2812,1.359,1835,1.504,NA,NA,163.5,2.135
bepridil,0,2762,0.6175,NA,NA,NA,NA,3383,1.419,1727,1.428,NA,NA,150.5,0.91
bepridil,0,2397,0.6318,NA,NA,NA,NA,3359,0.8789,1715,1.513,NA,NA,200.7,1.154
bepridil,0,4345,0.5153,NA,NA,NA,NA,3861,0.8976,1705,1.424,NA,NA,165.1,0.706
bepridil,0,2653,0.506,NA,NA,NA,NA,2602,1.199,1872,1.353,NA,NA,156.4,0.7208
bepridil,0,3813,0.568,NA,NA,NA,NA,2973,1.071,1857,1.282,NA,NA,147.1,1.021
bepridil,0,5254,0.5268,NA,NA,NA,NA,2934,1.148,1837,1.204,NA,NA,132.4,1.389
bepridil,0,2417,0.8072,NA,NA,NA,NA,3818,0.803,1718,1.498,NA,NA,75.75,0.7833
bepridil,0,2876,0.6795,NA,NA,NA,NA,3217,1.063,1948,1.305,NA,NA,163.3,0.7578
bepridil,0,1853,0.6446,NA,NA,NA,NA,2698,1.589,1424,1.119,NA,NA,165.4,0.7128
bepridil,0,2334,0.6054,NA,NA,NA,NA,3088,1.124,1956,1.346,NA,NA,158,0.9914
bepridil,0,2137,0.8525,NA,NA,NA,NA,2792,1.063,2027,1.681,NA,NA,150.8,0.7676
bepridil,0,2513,0.5183,NA,NA,NA,NA,2945,1.136,2143,1.495,NA,NA,129.6,0.8868
bepridil,0,3271,0.6627,NA,NA,NA,NA,2903,1.161,1991,1.783,NA,NA,95.08,0.9227
bepridil,0,2561,0.7984,NA,NA,NA,NA,2755,1.122,1758,1.282,NA,NA,183.6,1.712
bepridil,0,2837,0.6912,NA,NA,NA,NA,2746,1.132,2420,1.305,NA,NA,186.7,0.7255
bepridil,0,2812,0.5768,NA,NA,NA,NA,2837,1.492,1717,1.161,NA,NA,132.1,1.73
bepridil,0,2893,0.6712,NA,NA,NA,NA,3589,0.9805,1937,1.656,NA,NA,150.6,1.241
bepridil,0,4471,0.5144,NA,NA,NA,NA,2702,1.308,1856,1.671,NA,NA,94.38,1.865
bepridil,0,2290,0.8124,NA,NA,NA,NA,3322,0.8533,1919,1.326,NA,NA,110.9,1.031
bepridil,0,2232,0.6274,NA,NA,NA,NA,2897,1.19,1778,1.74,NA,NA,169.4,0.6614
bepridil,0,3326,0.5583,NA,NA,NA,NA,2689,1.143,1616,1.348,NA,NA,115.6,0.7479
bepridil,0,2994,0.6271,NA,NA,NA,NA,2649,1.068,1760,1.583,NA,NA,177.1,0.7641
bepridil,0,4202,0.5416,NA,NA,NA,NA,3260,1.033,1774,1.153,NA,NA,171.9,0.6747
bepridil,0,1784,0.6568,NA,NA,NA,NA,3064,1.174,1871,1.309,NA,NA,145.5,1.404
bepridil,0,2378,0.8001,NA,NA,NA,NA,3111,1.235,1935,1.197,NA,NA,144.1,0.8707
bepridil,0,3813,0.8088,NA,NA,NA,NA,2961,1.015,1883,1.338,NA,NA,195.1,0.7256
bepridil,0,2588,0.8621,NA,NA,NA,NA,2572,1.509,1856,1.277,NA,NA,283.9,0.7627
bepridil,0,3240,0.6851,NA,NA,NA,NA,2906,1.327,1923,1.47,NA,NA,134.7,0.559
bepridil,0,3989,0.5241,NA,NA,NA,NA,2539,1.219,1774,1.28,NA,NA,130.8,0.9492
bepridil,0,2082,0.7417,NA,NA,NA,NA,2827,1.172,1787,1.32,NA,NA,167,0.8019
bepridil,0,4796,0.5133,NA,NA,NA,NA,3090,1.045,1824,1.398,NA,NA,167.4,0.8069
bepridil,0,4709,0.5439,NA,NA,NA,NA,2292,1.387,1701,1.214,NA,NA,168.7,1.026
bepridil,0,2594,0.5641,NA,NA,NA,NA,3120,1.101,1822,1.632,NA,NA,173.3,0.7353
bepridil,0,2512,0.5934,NA,NA,NA,NA,2727,1.281,1703,1.272,NA,NA,196.9,1.398
bepridil,0,2646,0.6131,NA,NA,NA,NA,2976,1.29,1529,1.244,NA,NA,291.7,0.8913
bepridil,0,3270,0.5481,NA,NA,NA,NA,2602,1.603,1878,1.294,NA,NA,229,0.742
bepridil,0,4016,0.646,NA,NA,NA,NA,3779,1.131,1810,1.148,NA,NA,245.7,0.93
bepridil,0,3693,0.4553,NA,NA,NA,NA,2777,0.9641,2024,1.303,NA,NA,106.4,0.9147
bepridil,0,2758,0.4866,NA,NA,NA,NA,3052,1.465,1763,1.461,NA,NA,204.7,0.7466
bepridil,0,3095,0.6231,NA,NA,NA,NA,3020,0.9068,1839,1.483,NA,NA,175.3,0.8291
bepridil,0,3364,0.5746,NA,NA,NA,NA,3223,0.9053,2039,1.049,NA,NA,134.8,1.219
bepridil,0,2382,0.776,NA,NA,NA,NA,2478,1.601,1513,1.546,NA,NA,216.7,0.9049
bepridil,0,3786,0.4621,NA,NA,NA,NA,2740,1.21,1729,1.252,NA,NA,149.7,0.7418
bepridil,0,3444,0.765,NA,NA,NA,NA,3469,1.025,1819,1.5,NA,NA,144.2,0.7504
bepridil,0,2651,0.6318,NA,NA,NA,NA,3162,1.065,1899,1.29,NA,NA,121.4,0.97
bepridil,0,2768,0.6446,NA,NA,NA,NA,3317,1.156,1776,1.423,NA,NA,104.4,0.618
bepridil,0,3375,0.4632,NA,NA,NA,NA,2914,1.114,1768,1.726,NA,NA,140.2,0.7751
bepridil,0,3033,0.673,NA,NA,NA,NA,3182,0.9513,1621,1.402,NA,NA,112.8,0.966
bepridil,0,2581,0.695,NA,NA,NA,NA,3638,1.119,1899,1.322,NA,NA,111.9,0.6793
bepridil,0,2552,0.6449,NA,NA,NA,NA,2833,2.091,1823,1.394,NA,NA,136.1,0.8445
bepridil,0,6890,0.4953,NA,NA,NA,NA,3266,1.051,1692,1.31,NA,NA,214.4,1.06
bepridil,0,3030,0.5536,NA,NA,NA,NA,2981,1.262,2058,1.203,NA,NA,118.4,1.087
bepridil,0,2217,0.6947,NA,NA,NA,NA,3211,0.9509,2027,1.37,NA,NA,111.1,1.037
bepridil,0,2163,0.6711,NA,NA,NA,NA,2753,1.486,1854,1.466,NA,NA,71.5,1.171
bepridil,0,3139,0.5613,NA,NA,NA,NA,2722,1.321,1805,1.577,NA,NA,137.1,0.8405
bepridil,0,3629,0.6274,NA,NA,NA,NA,2642,1.485,1968,1.559,NA,NA,146.2,0.7362
bepridil,0,2795,0.7039,NA,NA,NA,NA,3305,1.173,2042,1.484,NA,NA,194.5,0.9624
bepridil,0,2428,0.753,NA,NA,NA,NA,2703,1.363,1806,1.479,NA,NA,183.3,0.8621
